,number,value,datetime_start,datetime_complete,duration,params_beta,params_f_cross_layer,params_hi5_cin_fn_k,params_hi5_dur_cin_par1,params_hi5_rel_beta,params_hpv16_cin_fn_k,params_hpv16_dur_cin_par1,params_hpv18_cin_fn_k,params_hpv18_dur_cin_par1,params_m_cross_layer,params_ohr_cin_fn_k,params_ohr_dur_cin_par1,params_ohr_rel_beta,state
1483,1483,46.836295128963215,2026-01-13 19:48:31.797799,2026-01-13 19:51:29.571787,0 days 00:02:57.773988,0.33000805240186826,0.14289600812178557,0.24371261759198917,2.887057165559085,0.02360230739983804,0.5590731630195229,2.2344422318244117,0.26066198154752723,1.002614920422355,0.4665394053685349,0.06634052741538297,10.976160655369165,0.8647635494044374,COMPLETE
2864,2864,46.84402308476658,2026-01-14 06:57:02.893368,2026-01-14 07:00:16.322096,0 days 00:03:13.428728,0.38197474745675575,0.0489809836850354,0.035690016889831075,8.098579053558636,0.09508962711986049,0.31706811234035825,7.058164389828984,0.022696709901128362,1.4884124966602266,0.5371498118289922,0.06500411155206105,6.155207368759048,0.9542144666941577,COMPLETE
1345,1345,46.95189479466686,2026-01-13 18:50:35.805488,2026-01-13 18:53:36.905305,0 days 00:03:01.099817,0.3566955174054938,0.11232211837901797,0.07127674281522892,3.452901688720082,0.11164329553884181,0.7370102354947797,1.8583001320231607,0.3019792891175899,2.9636577998581237,0.3009663685418857,0.028315857697335564,11.188296273662642,0.9315158916997245,COMPLETE
653,653,47.06474343070343,2026-01-13 13:37:14.261929,2026-01-13 13:41:13.194130,0 days 00:03:58.932201,0.46761773815939006,0.03339951414544595,0.2927935170440436,2.625684681365893,0.7217723305322222,0.24451625716192218,3.3997366079373235,0.47664856837244246,7.54127583367977,0.09973738390813774,0.15422385588382248,6.955595602121896,0.7630655575080932,COMPLETE
63,63,47.097846022086024,2026-01-13 09:24:15.276709,2026-01-13 09:27:30.506174,0 days 00:03:15.229465,0.1993657098671867,0.7445262950395002,0.5162618968502771,2.8461276867271623,0.8224381059691825,0.0013931001151468066,3.5963614738061382,0.008485442393083478,2.9469864674045025,0.4594368263196388,0.07027758398714296,7.935423911999414,0.6023648690075675,COMPLETE
94,94,47.17238193692162,2026-01-13 09:36:43.459150,2026-01-13 09:40:33.449013,0 days 00:03:49.989863,0.12217813523302352,0.035627303305833746,0.24515042888658473,6.8613738229891865,0.4286144402902045,0.5111725130613428,5.1881592598858095,0.21663152958419424,2.716308506955575,0.5390668328104035,0.04003208635974622,3.0675139818433426,0.6318176198012284,COMPLETE
569,569,47.29472357982492,2026-01-13 12:56:44.010944,2026-01-13 13:00:19.619317,0 days 00:03:35.608373,0.4667907175290821,0.8712949488962587,0.15385285926123235,1.4332843158577837,0.6172668972372132,0.16367093106069827,4.156244707241265,0.4322436746676602,5.397527446154777,0.13138916746447313,0.024955959806536927,1.4658885827686041,0.9801766487951445,COMPLETE
727,727,47.32621555093081,2026-01-13 14:13:20.122141,2026-01-13 14:17:15.827725,0 days 00:03:55.705584,0.47741868216105277,0.5364948795151107,0.2879226932646947,1.6230285527244104,0.731848224786933,0.208339152597719,4.202669056477993,0.4831397887527163,4.184041731563802,0.12464085605058638,0.04966293332977324,7.180071409920003,0.9331441916489204,COMPLETE
95,95,47.33682956626739,2026-01-13 09:38:06.530144,2026-01-13 09:41:51.141193,0 days 00:03:44.611049,0.13993241764188447,0.069346547411787,0.26094077740650634,7.012676330711768,0.4285756390009548,0.13007377528889344,5.277057404608765,0.2339297502193614,9.851272060941563,0.8382921811916207,0.28546543798463875,11.209952560529093,0.6247321601249343,COMPLETE
383,383,47.70135391735946,2026-01-13 11:36:24.413064,2026-01-13 11:41:30.786688,0 days 00:05:06.373624,0.481952453878307,0.6226013682047368,0.2575473204330252,1.0239253371425256,0.6597138799989053,0.21283665590241824,4.46586259548514,0.3669013251651874,4.373863297324652,0.14556234051431088,0.061895884554582926,4.06564286558596,0.11316958481388462,COMPLETE
1510,1510,47.94111711772621,2026-01-13 20:00:19.675174,2026-01-13 20:03:21.429252,0 days 00:03:01.754078,0.33976206587465885,0.12296786775117544,0.18670131862067726,3.0116948559266605,0.03335544295861654,0.474032044118577,2.7799241584088143,0.274166851732263,1.8633992226855174,0.5567034600724676,0.07719962195388991,11.14194049980218,0.8166217514808438,COMPLETE
301,301,48.182768656902056,2026-01-13 11:03:59.816583,2026-01-13 11:07:13.530574,0 days 00:03:13.713991,0.4289763885697746,0.05462415711565725,0.26183354005592563,1.1530115451257434,0.780835892665766,0.4045621521860018,3.068796989764582,0.46067578459498626,5.9315570794424035,0.07176843562510483,0.031375483695909465,7.577705016415416,0.19696821909447626,COMPLETE
939,939,48.28903813764821,2026-01-13 15:55:36.779552,2026-01-13 15:59:09.785280,0 days 00:03:33.005728,0.4707155491074077,0.045235667708223765,0.3158384669761132,1.1796835359110114,0.6606433452058451,0.1763281315342409,4.961766604290251,0.3922107145689551,3.563357797743126,0.14133294034460775,0.968419417814504,2.5985396878494145,0.9999016777839703,COMPLETE
397,397,48.30447862916481,2026-01-13 11:43:52.159049,2026-01-13 11:47:13.404023,0 days 00:03:21.244974,0.4580314023982454,0.09010771168359524,0.296105590959582,1.4159214373196323,0.7699082883228113,0.25004650496762754,4.977239107716467,0.38631728371883345,5.369838353365148,0.07999269156071988,0.02235872496719775,7.988579701407599,0.20619023093397865,COMPLETE
344,344,48.45242383039348,2026-01-13 11:20:49.770424,2026-01-13 11:24:02.830778,0 days 00:03:13.060354,0.48782999582651393,0.043651333859059845,0.27829380029155887,1.533835428615978,0.8693335978091792,0.28637151087726204,4.361361234430729,0.8761011443416746,6.470346083318873,0.0005161490978106142,0.048858907249739486,3.152905219068075,0.2308633995151241,COMPLETE
455,455,48.51530238884098,2026-01-13 12:07:46.355152,2026-01-13 12:11:08.020276,0 days 00:03:21.665124,0.4607193058891555,0.08041449541533602,0.34399117052910255,2.4151705688847733,0.59443360259288,0.248117907037585,3.523006643491775,0.5798687283993602,5.226199747040176,0.1729121527482404,0.1350642982231937,1.0305106170596439,0.9681294198643324,COMPLETE
3,3,48.697428631189545,2026-01-13 08:57:52.290143,2026-01-13 09:00:34.051734,0 days 00:02:41.761591,0.10014964136370297,0.004279016671842828,0.8947126166459797,3.397236608508135,0.10003528749070334,0.7348029396424482,4.751540142578691,0.842941392851767,1.938466045745126,0.7949954760464583,0.20736430946736684,10.734975036934483,0.7991926155803257,COMPLETE
79,79,48.88129970407035,2026-01-13 09:30:46.789459,2026-01-13 09:34:05.954952,0 days 00:03:19.165493,0.090328210821294,0.5232802285620062,0.05360670919947491,6.235307477867526,0.3251771290159774,0.06548955325436608,4.54035107170997,0.5283636557742872,1.9745494651699842,0.9092930928121903,0.18251601085208635,9.365823336856621,0.6890183644649329,COMPLETE
4158,4158,48.913146862185755,2026-01-14 20:36:28.047848,2026-01-14 20:40:18.090320,0 days 00:03:50.042472,0.16255565520195236,0.06188286078775925,0.01846283515301736,10.594460194376772,0.1801306945393367,0.017817335464055308,7.892532394382473,0.08068263450793929,1.173719964202311,0.595210592848955,0.6742989963757937,4.577615418214815,0.9011329935941879,COMPLETE
3420,3420,49.081213539001496,2026-01-14 13:34:42.034624,2026-01-14 13:38:40.156989,0 days 00:03:58.122365,0.4300788765686159,0.000495286687864735,0.0175219749325633,8.927506568759208,0.2906173539326422,0.00043474938159487626,8.200612034660608,0.7729030636046448,2.1243369950541915,0.6102337399260822,0.6304940884235578,5.833471533740966,0.9675174574889941,COMPLETE
581,581,49.3709929276647,2026-01-13 13:01:19.747570,2026-01-13 13:05:44.798137,0 days 00:04:25.050567,0.48247312414171967,0.07539728131426679,0.25104625439690886,1.7566650801127512,0.6855860003513455,0.2606440340196888,4.53256305000311,0.13632850073987748,8.452350812365243,0.1847369994019431,0.2922912561994748,6.757989296144146,0.9575641129932103,COMPLETE
398,398,49.61238200621471,2026-01-13 11:43:55.926052,2026-01-13 11:47:17.938461,0 days 00:03:22.012409,0.4541245163827655,0.0902894030235839,0.2946478088532569,1.438581392885607,0.7703691226340147,0.25319377118290526,4.937583218697239,0.3943048233347001,5.65890754502396,0.07511535954929996,0.01879536043932558,7.9563746988006,0.2146122682167015,COMPLETE
1865,1865,49.65848707982218,2026-01-13 23:17:44.401559,2026-01-13 23:21:02.675951,0 days 00:03:18.274392,0.3287449850906443,0.1873677671982153,0.04021954621087097,3.2596688924025115,0.05977973502093124,0.4499335392566669,1.966795482883047,0.14148206244949282,1.339293904081168,0.39500121939757754,0.13567291526824904,10.393521604083631,0.887870362672894,COMPLETE
1153,1153,49.66207158871609,2026-01-13 17:27:41.550405,2026-01-13 17:30:41.456421,0 days 00:02:59.906016,0.29814992247232747,0.21675595902956624,0.12758483011926874,3.61064148924122,0.05265117739815417,8.1896976007276e-05,2.302121077234143,0.17825050932586856,2.147396002784707,0.36512935889419323,0.06909773210817179,10.444161742656325,0.8911447315363197,COMPLETE
4031,4031,49.66330598990299,2026-01-14 19:33:32.305880,2026-01-14 19:36:54.294898,0 days 00:03:21.989018,0.24487982718726262,0.07831942699114566,0.01765082294872569,8.120053480343975,0.13454434164959186,0.046224036869749976,7.509449188470166,0.03447223195186451,1.657785939025091,0.6122047693576878,0.4750447656121851,5.267799517761506,0.9991269851818996,COMPLETE
565,565,49.67426224086705,2026-01-13 12:54:20.193119,2026-01-13 12:57:50.302537,0 days 00:03:30.109418,0.4694703653232718,0.0316253511507914,0.7885584929348631,2.7425360890323396,0.6552321236526151,0.20300707981055213,3.9930392599108155,0.532660232617952,5.866750691945831,0.03680391832546437,0.026691225332498524,8.255711950545361,0.9804410449985678,COMPLETE
3064,3064,49.71368669511239,2026-01-14 09:22:11.714104,2026-01-14 09:25:13.151594,0 days 00:03:01.437490,0.4259576120257371,0.08129090316744267,0.6902103111348235,6.604598713207271,0.16396364233493155,0.00019087156498236692,7.641342788451278,0.03219973374695085,1.929811791151523,0.7007472882020448,0.051234625391220485,4.383102233623877,0.9858051010990221,COMPLETE
4311,4311,49.74624406910046,2026-01-14 21:51:42.085604,2026-01-14 21:54:56.201371,0 days 00:03:14.115767,0.3988268361187089,0.09171255218518483,0.015922153204524767,10.038381198999055,0.15941543771736524,0.033922764563333964,6.87104389853145,0.016118454632542578,1.4117403968532867,0.6172307566551165,0.44698598663271044,5.221255633290478,0.9994345875010469,COMPLETE
3876,3876,49.77726549833443,2026-01-14 18:24:45.277034,2026-01-14 18:28:00.198072,0 days 00:03:14.921038,0.08072612662242015,0.08219747340269909,0.5563528207334613,7.12485869741786,0.9370190225282945,0.03313736581671532,7.166506685188784,0.03323371585898155,7.810762987303111,0.6138402409425959,0.03592812712219076,4.953265843947405,0.917989681988453,COMPLETE
931,931,49.783163478256675,2026-01-13 15:51:43.130897,2026-01-13 15:55:12.664073,0 days 00:03:29.533176,0.4930955955046864,0.05760296644731854,0.326703613132427,1.475311902990833,0.6715662967149802,0.496765543232497,2.758936778598135,0.46620189454589833,6.518983191960306,0.08767957640425905,0.05022529071013306,1.6995349857007982,0.7422388527997729,COMPLETE
606,606,49.81137079293414,2026-01-13 13:14:09.120938,2026-01-13 13:18:09.720293,0 days 00:04:00.599355,0.4622446330149892,0.515072333776486,0.28645356196462257,2.1170624417834865,0.63608205552284,0.10254916094986517,4.262085865823603,0.4109096782490184,5.307921455883239,0.18162035422229272,0.19034558254028597,1.8585663593409265,0.6361866616511321,COMPLETE
3154,3154,49.81620853189094,2026-01-14 09:59:29.333985,2026-01-14 10:02:25.900714,0 days 00:02:56.566729,0.45658251829183844,0.03215985119968673,0.06143098100522733,8.812172317398531,0.17809283930858638,0.018198132309192313,7.619761760043073,0.03003011287707107,1.5244984114798725,0.5945406138171639,0.6824274282334825,5.178491936544866,0.9993823641547308,COMPLETE
676,676,49.821439237572264,2026-01-13 13:48:23.790447,2026-01-13 13:52:16.880234,0 days 00:03:53.089787,0.48137545450385044,0.0895759058148631,0.24896746585949578,1.3375890530623629,0.6826394806359706,0.19224766197195695,4.993674345009135,0.38346456774436094,6.458225602276135,0.14759954378489476,0.00011087669923062768,7.170830362134034,0.9995247591142554,COMPLETE
341,341,49.82633372501498,2026-01-13 11:20:03.246499,2026-01-13 11:23:10.288518,0 days 00:03:07.042019,0.46297817015030784,0.0205828918975839,0.38047056250123,1.9741852406075129,0.9215841868598589,0.46700835316898237,4.286964031408662,0.45124989627746903,5.898485605733466,0.15932075743045981,0.04899816473254724,2.690887105041433,0.2390159224745561,COMPLETE
945,945,49.86642821862923,2026-01-13 15:58:43.666355,2026-01-13 16:01:54.923633,0 days 00:03:11.257278,0.47605492330018945,0.1082869634547041,0.17014999188699637,1.2920086220423694,0.5266547783402977,0.6209247367559528,2.0077392225632704,0.393378606383551,3.3037335010568727,0.1567427705685792,0.0004071990296598025,9.24056329961972,0.698423574463386,COMPLETE
1506,1506,50.00458084280452,2026-01-13 19:58:54.499743,2026-01-13 20:01:55.429502,0 days 00:03:00.929759,0.36585168131480583,0.12452165640894186,0.14525104207932277,3.060999095728589,0.04902516818044244,0.4700537439142102,2.7734568009342735,0.2806067090074772,1.0055380634347801,0.4665558353503034,0.08446524296317551,10.26824111603488,0.8217361950961158,COMPLETE
304,304,50.021746617641995,2026-01-13 11:04:55.101130,2026-01-13 11:08:11.754613,0 days 00:03:16.653483,0.42843229234091484,0.08507583310518238,0.2581693027133998,1.0051454954051988,0.8174466796283734,0.21547606602008712,3.9003795408271897,0.40668312800409095,6.855120868857148,0.08585152083924517,0.019843346612707126,7.564332497963174,0.15564310679976778,COMPLETE
1280,1280,50.03921822575807,2026-01-13 18:21:58.477668,2026-01-13 18:24:56.871897,0 days 00:02:58.394229,0.30878393878366645,0.1609651278788304,0.1643148095467144,3.4098886828554518,0.0162181658304495,6.229041873987676e-05,2.716510710739042,0.14368640948183808,1.881484274144967,0.3296010838993517,0.08456656920229078,10.00029929356919,0.9238336198877317,COMPLETE
1813,1813,50.050269848538555,2026-01-13 22:56:05.912834,2026-01-13 22:59:13.144056,0 days 00:03:07.231222,0.33663786527161244,0.08102119046039848,0.08658075381414687,3.451079855373157,0.0004953239007932765,0.017051192169884738,1.2490279662309047,0.16058489576160342,1.002730937357846,0.44132812184296427,0.26027906787155153,10.87173527550132,0.865713969523747,COMPLETE
853,853,50.11345774677418,2026-01-13 15:13:57.311403,2026-01-13 15:17:57.162488,0 days 00:03:59.851085,0.4834519491085341,0.30997207231375723,0.0040623115763553375,1.172626691425625,0.41286451016900216,0.07472256127346427,4.772155609461756,0.3549530199607481,7.883197278564041,0.1518182629879307,0.02202468149154904,10.630304309009434,0.9046760148008509,COMPLETE
347,347,50.294250329076604,2026-01-13 11:22:33.043216,2026-01-13 11:25:44.872447,0 days 00:03:11.829231,0.4858640444473875,0.04213073238862878,0.2846010945898748,7.200923483887716,0.9775047013086462,0.15944814922262404,4.948999905527759,0.451978393940939,5.4324249243557095,0.11559953347691398,0.04506724977937021,7.207944402647729,0.25902898639133604,COMPLETE
794,794,50.324795069636146,2026-01-13 14:45:49.046746,2026-01-13 14:49:31.961921,0 days 00:03:42.915175,0.4612073827240697,0.08341694383387688,0.32161575309886137,1.8484087315392157,0.6635340018721845,0.24355487039540188,4.657172606570361,0.26938527089287134,3.8502495885393553,0.2056804917343268,0.2356299925612858,7.533646177373072,0.9800307164249288,COMPLETE
1197,1197,50.32913267423046,2026-01-13 17:46:44.512697,2026-01-13 17:49:40.582388,0 days 00:02:56.069691,0.35161519054428836,0.11657274830424574,0.2102562103957455,3.298173822246867,0.04900399266109786,1.5945872413669583e-05,2.337604194934179,0.19304793440942863,2.234358156677467,0.2794571308117855,0.02611169937981746,9.951954974462346,0.8700755282295076,COMPLETE
75,75,50.3903808127252,2026-01-13 09:29:07.218715,2026-01-13 09:32:27.987377,0 days 00:03:20.768662,0.08351290119703836,0.6720027629190736,0.5878702049181423,1.7437781253911124,0.39411718142000385,0.036544844356522874,6.253696117493574,0.3188064418612603,1.8713507166842276,0.8727640320302983,0.1865322972602461,9.384759613001174,0.743808862867481,COMPLETE
1999,1999,50.53089734577281,2026-01-14 00:20:02.529078,2026-01-14 00:23:21.148251,0 days 00:03:18.619173,0.3404696658352285,0.0712317592591058,0.19817583477072456,5.760767796843812,0.04760192164555475,0.0362091931145747,9.17523319356642,0.2022220991344296,11.036801638681222,0.3925844447526609,0.20662322713393969,10.766958605223921,0.8957568914794506,COMPLETE
1301,1301,50.81339716300536,2026-01-13 18:30:43.705244,2026-01-13 18:33:42.528136,0 days 00:02:58.822892,0.3419544392927596,0.3198893931855171,0.19018209862595375,2.96261102066868,0.0003511144024654387,3.9221124298331484e-05,2.5608011257040477,0.16835447404308657,2.03802164375676,0.40178303318429903,0.04072143155015688,10.7089978662941,0.9021291575103779,COMPLETE
2873,2873,51.035804876077236,2026-01-14 07:01:00.333169,2026-01-14 07:04:24.539715,0 days 00:03:24.206546,0.4077293231529388,0.08997379905120004,0.017982029196165525,7.70184501236373,0.21350552525909106,0.05876991215698434,7.114736153093936,0.08200007144118475,2.3221407976288306,0.4881949285957671,0.3958593042290817,6.556028107245258,0.9580405988780535,COMPLETE
299,299,51.19808619973018,2026-01-13 11:03:21.560786,2026-01-13 11:06:33.582604,0 days 00:03:12.021818,0.49946238917200037,0.050844454387453934,0.26595694239202183,1.001648523561774,0.6958976460114552,0.37625682935616733,4.852563449681857,0.4042890578955883,5.763464325519161,0.14259842878303888,0.03587569256347122,7.12138763038793,0.8720363205458621,COMPLETE
39,39,51.35208647769548,2026-01-13 09:14:15.559917,2026-01-13 09:17:10.658215,0 days 00:02:55.098298,0.06705279394396449,0.08087961805185409,0.7337901261411224,2.392548066242047,0.16460406225187776,0.4147405498326348,5.639893775466154,0.3519272144180906,2.4344257382229957,0.8510366228938151,0.25877799612216973,10.838186459344838,0.7069157675538416,COMPLETE
179,179,51.38585679796626,2026-01-13 10:14:42.474091,2026-01-13 10:17:59.506705,0 days 00:03:17.032614,0.42356028290379183,0.10690331899832496,0.15139230797323444,2.5561892369429184,0.516178237608141,0.03628154735590757,6.60766293833112,0.3257596762261976,3.4518721355037223,0.39275682887018243,0.4676077735332277,4.853625594899392,0.69609052026923,COMPLETE
573,573,51.40821242917581,2026-01-13 12:57:50.392341,2026-01-13 13:01:24.707771,0 days 00:03:34.315430,0.4659178743682582,0.2505024165906821,0.16583325231040724,1.4656127021334822,0.7473960964365798,0.15950758204447008,3.5027673047508814,0.42933623759862793,6.645548089177777,0.12314698203982631,0.0297900782625255,1.4735343206362777,0.9788959986482054,COMPLETE
876,876,51.46906874327801,2026-01-13 15:25:04.079765,2026-01-13 15:28:58.885341,0 days 00:03:54.805576,0.4383150122042079,0.015830120487649396,0.8055194235108382,1.9379779110089315,0.7174893257736991,0.16141680493932994,5.265809216655389,0.5456986278322827,6.007407703633003,0.06456002568701169,0.00037022051547217253,9.827060067935372,0.7614917559475596,COMPLETE
287,287,51.47482985178024,2026-01-13 10:58:07.925887,2026-01-13 11:01:20.411332,0 days 00:03:12.485445,0.46956829500202335,0.03110051264697526,0.26603857524859814,10.868113478288912,0.671170362173093,0.1727940006657956,4.299164664478407,0.35514203442764913,6.211566276780216,0.07718219574837648,0.0028461411053104305,8.016310002906938,0.18451770498405273,COMPLETE
599,599,51.71110257053822,2026-01-13 13:10:46.380638,2026-01-13 13:14:41.403514,0 days 00:03:55.022876,0.4989480328873474,0.0625748586673701,0.8749041843779064,1.3466990942506047,0.6686315300422717,0.2326846329363818,5.62068534805328,0.5018126847172238,5.343351735109646,0.07091557130582554,0.050274670207605815,1.088622752906928,0.7458056144758336,COMPLETE
514,514,51.740520713331364,2026-01-13 12:33:10.854653,2026-01-13 12:36:39.980110,0 days 00:03:29.125457,0.46996535953062474,0.1316671224256149,0.2940885620236056,1.3507787335134265,0.7051153697042178,0.22277414386400213,4.348959319820046,0.4839108223157568,5.573611400527164,0.19327412002576755,0.046089797991140706,7.7256164643587395,0.9625615988300696,COMPLETE
690,690,51.94376848880764,2026-01-13 13:55:39.263701,2026-01-13 13:59:42.214218,0 days 00:04:02.950517,0.4629859176805671,0.017964189924498622,0.22486980590412214,1.3603665888505165,0.8223847772070536,0.22372454881851622,4.375270201034704,0.3743846021379375,11.99247705177703,0.25225517190164953,0.9126317083163848,1.6368529583793119,0.9402941309479665,COMPLETE
32,32,52.32716798283291,2026-01-13 09:12:38.411871,2026-01-13 09:15:34.398402,0 days 00:02:55.986531,0.128841081071373,0.03350321700688412,0.3793506534905967,3.3281710205798096,0.0052466398334302805,0.4346225711958569,5.021378028956617,0.587041496062993,1.8579606147623755,0.9902923600288974,0.21041679202764738,11.621734566726131,0.7899804678151502,COMPLETE
753,753,52.33525251872672,2026-01-13 14:26:26.159928,2026-01-13 14:30:12.125813,0 days 00:03:45.965885,0.48594115282392397,0.49167939966603813,0.27218559557140304,1.3452880148522348,0.6784755205622064,0.22478138855039517,4.827367878794046,0.3811545692128339,5.65844732783156,0.1044621374722949,0.12073892923467756,1.8152351333216996,0.9999263514030919,COMPLETE
677,677,52.419043745001865,2026-01-13 13:48:47.734785,2026-01-13 13:52:46.476813,0 days 00:03:58.742028,0.4818305292211443,0.13996019898315964,0.6158028288745513,1.275766946005298,0.7740042318980276,0.1942281607451345,4.735979177048155,0.5206735795694368,4.114521396789437,0.14450351986151427,0.0015712080924290728,2.645678610429677,0.9990084335496585,COMPLETE
707,707,52.462843890340004,2026-01-13 14:03:57.723543,2026-01-13 14:08:05.132210,0 days 00:04:07.408667,0.43948118182977985,0.04730223126005607,0.38343590532717414,5.9880693990684595,0.7686794709949263,0.26247658690001396,3.508994279099347,0.4198727398829021,6.116635233088535,0.027791822688604008,0.13556838869462118,3.1608066859367323,0.9744751036972802,COMPLETE
419,419,52.493529385183756,2026-01-13 11:53:24.697388,2026-01-13 11:56:42.536078,0 days 00:03:17.838690,0.44087920379976797,0.10880385579491603,0.32248723924679834,1.0011195195864222,0.6885863239593757,0.19451134418050875,5.269283676126877,0.43921130735794334,5.645322584312251,0.2066659230544745,0.04783286079143241,8.894905992507747,0.16245749778102664,COMPLETE
2022,2022,52.4995996771875,2026-01-14 00:31:04.230565,2026-01-14 00:34:32.670280,0 days 00:03:28.439715,0.3459425262273716,0.6849344366729934,0.23516222661608446,2.395734613036285,0.06072937632150057,5.6798373668822495e-05,3.2195152929849975,0.1483576775726626,1.005851665871929,0.4091873118200857,0.03747971823506793,11.123253320471415,0.8144193334486162,COMPLETE
122,122,52.72529408097169,2026-01-13 09:50:20.376071,2026-01-13 09:53:44.317634,0 days 00:03:23.941563,0.40354015755700967,0.11816635601577288,0.16235498158625827,1.3143659719701077,0.26637846684665556,0.2564987681532886,6.8894703532093855,0.04817048354828702,5.555680632353286,0.5981983175416592,0.048827902611403046,10.346232115575503,0.9168937874883235,COMPLETE
498,498,52.73715454907689,2026-01-13 12:26:29.390313,2026-01-13 12:29:55.294777,0 days 00:03:25.904464,0.4842963896075711,0.07712455636228514,0.37935780567178606,2.1019043585827943,0.6277500071035303,0.1974389506053179,4.066435169136359,0.5130845012130654,6.388326987570972,0.08875100842850489,0.015496006332146536,2.5321753974202847,0.9782409706515734,COMPLETE
3336,3336,52.89801740043685,2026-01-14 11:24:30.584330,2026-01-14 11:27:17.752480,0 days 00:02:47.168150,0.41922092907251685,0.08198171169096646,0.5327732755269401,9.865042283398376,0.15839458804250822,0.03718195448071427,6.989966605210125,0.07279942266637436,1.523030942102359,0.5919737780547202,0.10218092607496848,5.273658239425346,0.9989461810715327,COMPLETE
484,484,53.03663566955349,2026-01-13 12:19:55.607042,2026-01-13 12:23:30.259289,0 days 00:03:34.652247,0.46606618953165385,0.5588439902343328,0.3604199449247574,1.9034381101183009,0.5289171599812227,0.17906927931070749,4.782558053307923,0.5407451487758397,3.6644396442762877,0.1330937047671537,0.0360691610900407,6.5568888441329545,0.8849820687222298,COMPLETE
378,378,53.11792564194474,2026-01-13 11:34:48.739485,2026-01-13 11:38:05.800092,0 days 00:03:17.060607,0.4770930806710344,0.05030898200774759,0.2149428523890513,1.65801261228142,0.719961889087678,0.179140241328055,4.69545763409832,0.4105513484764238,10.817117585104477,0.14513648086201164,0.08891048777375257,7.71863678560155,0.31078380941646977,COMPLETE
380,380,53.26344941806455,2026-01-13 11:35:31.074796,2026-01-13 11:40:40.265836,0 days 00:05:09.191040,0.47817123416385277,0.11851234933924155,0.25825291841653836,5.402248618425133,0.7272745641645901,0.1806174364003616,4.566785112800849,0.3675536604315449,6.051564915603535,0.23986521356203722,0.0544286105023691,7.503941339615021,0.4547573035059007,COMPLETE
3902,3902,53.29887406990015,2026-01-14 18:36:26.766778,2026-01-14 18:39:43.040432,0 days 00:03:16.273654,0.3693843185319162,0.10039364720126967,0.04811601218506632,7.993245988127699,0.09078077031394054,0.03510689707834056,7.409464952424454,0.9978927725303932,2.4633060791644796,0.5563795986350042,0.00014017608018827843,4.00836248955966,0.9418159188407749,COMPLETE
626,626,53.36102167993813,2026-01-13 13:24:30.748929,2026-01-13 13:28:19.981217,0 days 00:03:49.232288,0.4893968684950417,0.0466642044428433,0.302490493971638,8.06788296746173,0.7173469250178381,0.21456986932516312,3.9846416934379656,0.4851381019756401,4.661176857320149,0.14254218825892911,0.4205699625541539,2.23480458888711,0.9997576426938157,COMPLETE
521,521,53.39749382924466,2026-01-13 12:35:56.674035,2026-01-13 12:39:24.521783,0 days 00:03:27.847748,0.474574169430167,0.0983985246310867,0.3259422209598622,1.6061288325235648,0.6825012940192887,0.18776258796281584,5.128501569887296,0.5593623130403633,5.327506687530464,0.13300215269228233,0.002467271357711295,2.0683980414314593,0.9290357552806329,COMPLETE
793,793,53.45069808898819,2026-01-13 14:45:48.315111,2026-01-13 14:49:28.298706,0 days 00:03:39.983595,0.3670518224112373,0.08937364759243138,0.32046873803124715,1.7848117217046824,0.6655999003055356,0.2452599093572308,5.5378569797889545,0.4388850378986485,5.554572065461442,0.20505494872276747,0.08230196804475429,7.579159293900854,0.9841946767352083,COMPLETE
3365,3365,53.482917917134635,2026-01-14 11:35:48.688824,2026-01-14 11:38:39.504247,0 days 00:02:50.815423,0.39731212181442316,0.015058891174192426,0.7448288626227553,10.028570397264449,0.1845620800557984,0.08158138634138831,8.365620664768443,0.10271491745926095,2.63477706217168,0.5617114568396404,0.041226497619753597,5.512762508758606,0.9339978953158162,COMPLETE
41,41,53.70365216682657,2026-01-13 09:15:41.381839,2026-01-13 09:18:39.661568,0 days 00:02:58.279729,0.06827357771638268,0.10754941307393459,0.986233110373056,2.2801300656717958,0.4478342945735099,0.38701348862452156,6.042890074874169,0.1411736253094657,2.792284430582074,0.8812030764370762,0.12070784035614378,10.598362550099914,0.7100229516397148,COMPLETE
3250,3250,53.85735353824398,2026-01-14 10:46:53.103340,2026-01-14 10:50:24.864933,0 days 00:03:31.761593,0.42259825981466476,0.030289509293288108,0.07659382369522565,10.182965944486332,0.16983690602062687,0.3304343642547399,7.621490162938518,0.07218481323253886,2.1906402420827042,0.5834667408316584,0.12934104287865064,5.399056939555129,0.9993613079886877,COMPLETE
672,672,54.05152297727861,2026-01-13 13:46:39.054595,2026-01-13 13:50:30.300719,0 days 00:03:51.246124,0.4318374016152091,0.7568742219759181,0.04759907367861771,1.2176786266263355,0.6798379468680728,0.24282043478109197,3.6345533650447286,0.4641770236112557,3.9783324938085287,0.1326588668465103,0.07981715400260686,1.9232390239815544,0.013988740022970125,COMPLETE
1800,1800,54.12197729175971,2026-01-13 22:49:56.384919,2026-01-13 22:53:09.117889,0 days 00:03:12.732970,0.32588879248391966,0.11682336675034916,0.07919720610513825,3.212712969452795,0.029840760175442328,0.9128559365761885,1.5906154550358516,0.22625470983932758,1.629303589240818,0.418621043879844,0.09102870961953814,11.339997813224556,0.8400473830737185,COMPLETE
